txn_id,user_id,device_id,ip_id,timestamp,txn_type,amount,avg_txn_amount,amount_deviation,txn_count_24h,txn_count_1h,time_since_last_txn,account_age_days,failed_attempts,location_change,device_change,is_international,is_mal_ip,is_proxy_ip,is_new_device,odd_time,previous_fraud_flag,label
TXN0013728,USR00561,DEV01449,IP05334,2025-01-17 17:24:00,PAYMENT,45068.45,12053.49,3.739,8,0,1794,609,0,1,1,0,0,0,1,0,0,1
TXN0013729,USR00561,DEV02115,IP01282,2025-01-18 02:21:00,TRANSFER,2144.28,3329.67,0.644,9,4,3270,894,0,0,0,0,0,0,0,1,0,0
TXN0013730,USR00561,DEV03818,IP04852,2025-01-18 06:43:00,TRANSFER,3627.68,8849.03,0.41,10,2,135,894,5,0,0,0,0,0,0,0,0,0
TXN0013731,USR00561,DEV01728,IP02290,2025-01-20 19:34:00,TRANSFER,1822.45,4873.51,0.374,11,1,2318,894,2,1,0,0,0,0,0,0,0,0
TXN0013732,USR00561,DEV02447,IP04127,2025-01-20 23:53:00,TRANSFER,6697.06,4781.3,1.4007,12,5,4388,894,0,0,0,0,0,0,0,1,0,0
TXN0013733,USR00561,DEV02602,IP04717,2025-01-21 08:48:00,TRANSFER,8737.55,4181.47,2.0896,13,1,4661,792,1,0,0,0,0,0,0,0,0,1
TXN0013734,USR00561,DEV03750,IP02970,2025-01-21 09:43:00,PAYMENT,3067.87,10308.87,0.2976,14,5,4943,894,0,0,0,0,0,0,0,0,0,0
TXN0013735,USR00561,DEV03907,IP03773,2025-01-22 08:15:00,TRANSFER,3822.67,7846.94,0.4872,15,5,4267,894,2,0,0,0,0,0,0,0,0,0
TXN0013736,USR00561,DEV01520,IP03020,2025-01-23 13:19:00,TRANSFER,5594.13,4464.15,1.2531,16,0,3123,894,0,1,0,0,0,0,0,0,0,0
TXN0013737,USR00561,DEV00438,IP00281,2025-01-23 07:30:00,CASH_OUT,4468.87,10288.38,0.4344,17,5,3883,894,5,0,0,0,0,0,0,0,0,0
TXN0013738,USR00561,DEV03932,IP01543,2025-01-24 16:43:00,PAYMENT,3394.44,4081.98,0.8316,18,3,2884,894,1,0,0,0,0,0,0,0,0,0
TXN0013739,USR00561,DEV01816,IP04356,2025-01-26 12:10:00,TRANSFER,5356.41,7575.23,0.7071,19,5,1339,894,4,0,0,0,0,0,0,0,0,0
TXN0013740,USR00562,DEV01498,IP05091,2025-01-06 14:10:00,TRANSFER,12081.5,10166.41,1.1884,1,0,22,634,4,0,0,0,0,0,0,0,0,0
TXN0013741,USR00562,DEV00911,IP01357,2025-01-07 09:51:00,CASH_OUT,3363.48,5015.39,0.6706,2,2,4538,634,0,0,0,0,0,0,0,0,0,0
TXN0013742,USR00562,DEV03864,IP02200,2025-01-08 07:03:00,PAYMENT,6310.12,2877.43,2.193,3,3,4469,634,4,0,0,0,0,0,0,0,0,0
TXN0013743,USR00562,DEV02926,IP00023,2025-01-09 19:45:00,CASH_IN,12744.77,13677.98,0.9318,4,3,4087,634,5,0,0,0,0,0,0,0,0,0
TXN0013744,USR00562,DEV00801,IP05959,2025-01-09 11:00:00,TRANSFER,4445.48,9845.59,0.4515,5,0,2780,634,1,0,0,0,0,0,0,0,0,0
TXN0013745,USR00562,DEV01387,IP01664,2025-01-09 00:24:00,PAYMENT,3172.81,3769.83,0.8416,6,3,1342,634,2,0,0,0,0,0,0,1,0,0
TXN0013746,USR00562,DEV02616,IP05129,2025-01-11 19:53:00,CASH_OUT,7820.62,4806.92,1.627,7,5,1044,634,0,0,0,0,0,0,0,0,0,0
TXN0013747,USR00562,DEV02803,IP02081,2025-01-12 09:31:00,CASH_OUT,4669.54,6408.47,0.7287,8,3,1484,634,5,0,0,0,0,0,0,0,0,0
TXN0013748,USR00562,DEV00323,IP03186,2025-01-13 12:34:00,TRANSFER,3662.79,8468.35,0.4325,9,1,2477,634,3,0,0,0,0,0,0,0,0,0
TXN0013749,USR00562,DEV02627,IP05173,2025-01-13 09:35:00,TRANSFER,6780.25,13164.97,0.515,10,3,1114,634,3,0,0,0,0,0,0,0,0,0
TXN0013750,USR00562,DEV03371,IP04166,2025-01-14 16:01:00,CASH_IN,4551.01,4971.71,0.9154,11,4,230,634,4,0,0,0,0,0,0,0,0,0
TXN0013751,USR00562,DEV00243,IP00000,2025-01-15 11:19:00,TRANSFER,4193.07,5986.93,0.7004,12,5,1865,634,1,0,0,0,0,0,0,0,0,0
TXN0013752,USR00562,DEV02534,IP05196,2025-01-15 17:42:00,PAYMENT,7059.21,5908.32,1.1948,13,5,1773,634,0,0,0,0,0,0,0,0,0,0
TXN0013753,USR00562,DEV03548,IP02753,2025-01-16 10:52:00,CASH_OUT,11241.62,7154.05,1.5714,14,2,4171,634,0,0,0,0,0,0,0,0,0,0
TXN0013754,USR00562,DEV00225,IP04123,2025-01-16 10:19:00,PAYMENT,11585.68,6862.33,1.6883,15,0,1884,634,3,0,0,0,0,0,0,0,0,0
TXN0013755,USR00562,DEV02993,IP01674,2025-01-16 10:55:00,TRANSFER,6573.62,7151.42,0.9192,16,5,180,634,1,0,0,0,0,0,0,0,0,0
TXN0013756,USR00562,DEV01070,IP01774,2025-01-17 05:36:00,PAYMENT,11393.92,4682.2,2.4335,17,1,2966,634,3,0,0,0,0,0,0,1,0,0
TXN0013757,USR00562,DEV01452,IP02392,2025-01-18 14:41:00,CASH_OUT,5537.32,8035.64,0.6891,18,2,497,634,1,0,0,0,0,0,0,0,0,0
TXN0013758,USR00563,DEV02352,IP03579,2025-01-07 10:53:00,TRANSFER,986.38,907.23,1.0872,1,1,1686,240,2,0,0,0,0,0,0,0,0,0
TXN0013759,USR00563,DEV03006,IP03544,2025-01-07 10:37:00,CASH_IN,6023.92,1075.29,5.6021,2,1,1182,240,0,0,0,0,0,0,0,0,0,0
TXN0013760,USR00563,DEV01214,IP04593,2025-01-07 14:23:00,PAYMENT,6213.42,9680.4,0.6419,3,3,1674,609,4,0,0,1,0,0,0,0,0,1
TXN0013761,USR00563,DEV02452,IP02648,2025-01-07 08:37:00,TRANSFER,17733.08,9668.69,1.8341,4,3,1291,369,5,0,0,0,0,0,0,0,1,1
TXN0013762,USR00563,DEV02197,IP02742,2025-01-07 13:05:00,CASH_IN,3937.37,6230.03,0.632,5,5,3736,240,2,0,0,0,0,0,0,0,0,0
TXN0013763,USR00563,DEV00346,IP00591,2025-01-08 12:20:00,CASH_OUT,3109.03,10058.2,0.3091,6,1,2249,240,4,0,0,0,0,0,0,0,0,0
TXN0013764,USR00563,DEV01613,IP02058,2025-01-10 16:07:00,PAYMENT,2660.17,7129.86,0.3731,7,4,2832,240,2,0,0,1,0,0,0,0,0,0
TXN0013765,USR00563,DEV00273,IP04135,2025-01-10 09:06:00,CASH_OUT,5916.85,8929.84,0.6626,8,3,2807,240,2,0,0,0,0,0,0,0,0,0
TXN0013766,USR00563,DEV01832,IP04269,2025-01-11 09:14:00,TRANSFER,4390.72,3131.09,1.4023,9,1,4728,601,0,0,0,0,0,0,0,0,0,1
TXN0013767,USR00563,DEV02364,IP01525,2025-01-12 05:35:00,PAYMENT,10306.37,7827.64,1.3167,10,0,3362,240,0,0,0,0,0,0,0,1,0,0
TXN0013768,USR00563,DEV03251,IP03634,2025-01-12 11:04:00,PAYMENT,4559.53,8386.91,0.5436,11,2,4095,240,2,0,0,0,0,0,0,0,0,0
TXN0013769,USR00563,DEV01409,IP04946,2025-01-12 08:38:00,PAYMENT,1344.76,8227.9,0.1634,12,1,3176,240,0,0,0,0,0,0,0,0,0,0
TXN0013770,USR00563,DEV02630,IP00778,2025-01-12 15:59:00,CASH_OUT,11709.41,9936.63,1.1784,13,3,504,240,3,0,0,0,0,0,0,0,0,0
TXN0013771,USR00563,DEV00261,IP03119,2025-01-12 15:24:00,PAYMENT,2476.59,7175.09,0.3452,14,4,3515,240,2,0,0,0,0,0,0,0,0,0
TXN0013772,USR00563,DEV00048,IP01446,2025-01-13 10:28:00,PAYMENT,4767.72,5107.22,0.9335,15,1,1004,240,2,0,0,0,0,0,0,0,1,0
TXN0013773,USR00563,DEV01535,IP02807,2025-01-14 09:10:00,PAYMENT,3898.96,3723.04,1.0473,16,5,592,240,1,0,0,0,0,0,0,0,0,0
TXN0013774,USR00563,DEV03608,IP04561,2025-01-15 07:18:00,TRANSFER,7381.76,3887.57,1.8988,17,5,1850,240,1,0,0,0,0,0,0,0,0,0
TXN0013775,USR00563,DEV02069,IP01120,2025-01-15 07:02:00,TRANSFER,3316.65,3508.37,0.9454,18,5,485,240,0,0,0,0,0,0,0,0,0,0
TXN0013776,USR00563,DEV03701,IP05833,2025-01-15 10:13:00,CASH_OUT,5456.23,3310.9,1.648,19,5,4681,240,0,0,0,0,0,0,0,0,0,0
TXN0013777,USR00563,DEV00330,IP04648,2025-01-16 13:21:00,TRANSFER,5767.03,6839.99,0.8431,20,4,4889,240,0,0,0,0,0,0,0,0,0,0
TXN0013778,USR00564,DEV02157,IP01457,2025-01-06 12:45:00,PAYMENT,25.04,26.43,0.9474,1,1,2456,780,5,0,0,0,0,0,0,0,0,0
TXN0013779,USR00564,DEV01067,IP01934,2025-01-08 09:56:00,TRANSFER,13.29,33.36,0.3984,2,2,609,780,0,0,0,0,0,0,0,0,0,0
TXN0013780,USR00564,DEV02763,IP03782,2025-01-08 16:03:00,TRANSFER,53.97,25.74,2.0967,3,1,3503,780,0,0,0,0,0,0,0,0,0,0
TXN0013781,USR00564,DEV02955,IP05537,2025-01-09 07:28:00,CASH_OUT,48.46,24.38,1.9877,4,0,173,780,2,0,0,0,0,0,0,0,0,0
TXN0013782,USR00564,DEV03923,IP05441,2025-01-09 11:24:00,PAYMENT,42.36,41.48,1.0212,5,5,4160,780,2,0,0,0,0,0,0,0,0,0
TXN0013783,USR00564,DEV03014,IP02199,2025-01-10 18:24:00,PAYMENT,27.26,28.3,0.9633,6,2,3485,780,0,0,0,0,0,0,0,0,0,0
TXN0013784,USR00564,DEV03076,IP02046,2025-01-10 08:07:00,PAYMENT,20.31,27.47,0.7394,7,3,583,780,0,0,0,0,0,0,0,0,0,0
TXN0013785,USR00564,DEV00857,IP00957,2025-01-12 12:39:00,CASH_IN,36.83,36.14,1.0191,8,2,3367,780,1,0,0,0,0,0,0,0,0,0
TXN0013786,USR00564,DEV01614,IP05326,2025-01-12 14:29:00,CASH_IN,28.49,32.19,0.8851,9,1,1311,780,4,0,0,1,0,0,0,0,0,0
TXN0013787,USR00564,DEV02325,IP04352,2025-01-12 12:34:00,CASH_IN,44.02,17.23,2.5548,10,5,4485,780,0,0,1,0,0,0,0,0,0,0
TXN0013788,USR00564,DEV02436,IP02105,2025-01-14 07:38:00,CASH_OUT,29.67,36.59,0.8109,11,1,1060,780,1,0,0,0,0,0,0,0,0,0
TXN0013789,USR00564,DEV02896,IP05416,2025-01-14 19:49:00,CASH_OUT,25.92,20.36,1.2731,12,0,201,780,1,0,0,0,0,0,0,0,0,0
TXN0013790,USR00564,DEV00489,IP01943,2025-01-15 12:03:00,CASH_IN,84.41,51.66,1.634,13,1,2372,780,2,0,0,0,0,0,0,0,0,0
TXN0013791,USR00564,DEV03235,IP05125,2025-01-15 17:32:00,PAYMENT,45.28,49.4,0.9166,14,1,4478,780,0,0,0,0,0,0,0,0,0,0
TXN0013792,USR00564,DEV01511,IP00325,2025-01-15 07:43:00,CASH_OUT,27.47,25.8,1.0647,15,1,1275,780,2,0,0,0,0,0,0,0,0,0
TXN0013793,USR00564,DEV03621,IP02824,2025-01-16 07:16:00,TRANSFER,75.42,25.62,2.9438,16,2,4828,780,0,0,0,0,0,0,0,0,0,0
TXN0013794,USR00564,DEV02502,IP00430,2025-01-17 11:50:00,TRANSFER,144.74,23.36,6.1961,17,2,4727,780,0,0,0,0,0,0,0,0,0,0
TXN0013795,USR00564,DEV00972,IP02776,2025-01-17 07:21:00,TRANSFER,138.67,32.39,4.2813,18,1,1547,631,1,0,0,0,0,0,0,0,0,1
TXN0013796,USR00564,DEV03289,IP03063,2025-01-18 11:08:00,PAYMENT,19.3,24.41,0.7907,19,4,1944,780,2,0,0,0,0,0,0,0,0,0
TXN0013797,USR00564,DEV03898,IP00377,2025-01-18 12:12:00,PAYMENT,49.03,28.62,1.7131,20,0,4400,780,0,0,1,0,0,0,1,0,0,0
TXN0013798,USR00564,DEV02954,IP03919,2025-01-19 13:21:00,PAYMENT,22.66,74.82,0.3029,20,0,2366,780,0,0,0,0,0,0,0,0,0,0
TXN0013799,USR00565,DEV00057,IP04570,2025-01-10 13:49:00,PAYMENT,5748.79,3814.37,1.5071,1,1,1406,797,5,1,0,0,0,0,0,0,0,0
TXN0013800,USR00565,DEV00805,IP04041,2025-01-11 05:02:00,CASH_IN,2285.28,2830.59,0.8074,2,2,1408,797,1,0,0,0,0,0,0,1,0,0
TXN0013801,USR00565,DEV01382,IP01239,2025-01-11 09:45:00,CASH_IN,3101.94,3773.48,0.822,3,0,1686,797,1,0,1,1,0,0,0,0,0,0
TXN0013802,USR00565,DEV01373,IP03791,2025-01-12 13:47:00,PAYMENT,2833.39,3620.46,0.7826,4,4,174,797,2,0,0,0,0,0,0,0,0,0
TXN0013803,USR00565,DEV03553,IP01834,2025-01-13 11:37:00,TRANSFER,1595.21,2302.64,0.6928,5,1,1938,797,4,0,0,0,0,0,0,0,0,0
TXN0013804,USR00565,DEV03477,IP04195,2025-01-14 05:44:00,TRANSFER,4309.37,3179.15,1.3555,6,4,3785,797,1,0,0,0,0,0,0,1,0,0
TXN0013805,USR00565,DEV02738,IP01477,2025-01-15 17:55:00,TRANSFER,6539.58,2278.24,2.8705,7,3,64,797,0,0,0,0,0,0,0,0,0,0
TXN0013806,USR00565,DEV03173,IP00642,2025-01-16 12:04:00,PAYMENT,3668.94,2921.9,1.2557,8,3,4293,797,2,0,0,0,0,0,0,0,0,0
TXN0013807,USR00565,DEV02229,IP03803,2025-01-16 02:21:00,CASH_OUT,4681.07,3303.24,1.4171,9,3,1530,797,5,0,1,0,0,0,1,1,0,0
TXN0013808,USR00565,DEV02615,IP03754,2025-01-17 10:38:00,TRANSFER,4429.65,2250.35,1.9684,10,0,1991,797,1,0,0,0,0,0,0,0,0,0
TXN0013809,USR00565,DEV00287,IP04079,2025-01-18 04:07:00,PAYMENT,2405.22,2783.32,0.8642,11,3,4920,797,0,0,0,0,0,0,0,1,0,0
TXN0013810,USR00565,DEV03225,IP02911,2025-01-19 15:17:00,TRANSFER,15771.11,3651.0,4.3197,12,5,3453,468,5,0,0,0,0,0,0,0,0,1
TXN0013811,USR00565,DEV02607,IP05164,2025-01-20 09:51:00,PAYMENT,2413.72,2160.51,1.1172,13,5,1889,797,0,0,0,1,0,0,0,0,0,0
TXN0013812,USR00565,DEV03888,IP01216,2025-01-20 10:53:00,CASH_OUT,2915.72,3009.49,0.9688,14,5,2256,797,3,1,0,0,0,0,0,0,1,0
TXN0013813,USR00565,DEV00011,IP03619,2025-01-20 16:38:00,TRANSFER,4024.81,3538.26,1.1375,15,1,4490,797,0,0,0,0,0,0,0,0,0,0
TXN0013814,USR00565,DEV02885,IP01986,2025-01-21 11:09:00,TRANSFER,2971.84,4669.32,0.6365,16,5,3802,797,4,0,0,0,0,0,0,0,0,0
TXN0013815,USR00565,DEV02632,IP03467,2025-01-22 06:24:00,CASH_IN,3164.58,3682.23,0.8594,17,0,2815,797,2,0,0,1,0,0,0,0,0,0
TXN0013816,USR00565,DEV00752,IP00942,2025-01-22 21:41:00,CASH_IN,6817.96,7040.11,0.9684,18,2,1995,797,3,0,0,0,0,0,0,0,0,0
TXN0013817,USR00565,DEV01145,IP04309,2025-01-24 18:08:00,PAYMENT,1628.98,6937.77,0.2348,19,0,2497,797,0,0,0,0,0,0,0,0,0,0
TXN0013818,USR00565,DEV03490,IP00427,2025-01-25 07:51:00,CASH_IN,8584.09,1702.35,5.0425,20,4,3821,797,0,0,0,1,0,0,0,0,0,0
TXN0013819,USR00565,DEV03037,IP02069,2025-01-26 09:01:00,CASH_OUT,4105.65,2161.84,1.8991,20,4,327,797,2,0,0,0,0,0,0,0,0,0
TXN0013820,USR00565,DEV03229,IP04904,2025-01-26 13:04:00,CASH_OUT,1973.4,3086.54,0.6394,20,2,3381,797,0,0,0,0,0,0,0,0,0,0
TXN0013821,USR00565,DEV02147,IP03826,2025-01-27 10:55:00,TRANSFER,3972.0,2878.28,1.38,20,1,2666,797,0,0,0,0,0,0,0,0,0,0
TXN0013822,USR00565,DEV03136,IP01208,2025-01-28 18:43:00,PAYMENT,2531.25,2559.35,0.989,20,2,3826,797,0,0,0,0,0,0,0,0,1,0
TXN0013823,USR00565,DEV00873,IP02325,2025-01-29 10:47:00,CASH_IN,2601.02,5036.87,0.5164,20,1,517,797,0,0,0,1,0,0,0,0,0,0
TXN0013824,USR00566,DEV02747,IP00048,2025-01-06 13:00:00,CASH_OUT,1150.82,780.24,1.475,1,0,3517,106,1,0,0,0,0,0,0,0,0,0
TXN0013825,USR00566,DEV00239,IP02131,2025-01-06 12:01:00,PAYMENT,1622.5,751.81,2.1581,2,2,874,106,3,0,0,0,0,0,0,0,0,0
TXN0013826,USR00566,DEV01259,IP03985,2025-01-07 14:45:00,TRANSFER,12631.76,2115.04,5.9724,3,1,3722,356,0,0,0,0,0,0,0,0,0,1
TXN0013827,USR00566,DEV03093,IP02965,2025-01-07 12:33:00,CASH_OUT,1654.06,1099.9,1.5038,4,4,1663,106,1,0,0,0,0,0,0,0,0,0
TXN0013828,USR00566,DEV00213,IP03867,2025-01-08 07:07:00,PAYMENT,1190.35,1008.47,1.1804,5,0,1310,106,1,0,0,0,0,0,0,0,0,0
TXN0013829,USR00566,DEV00557,IP05976,2025-01-10 17:26:00,TRANSFER,1098.6,437.23,2.5126,6,4,428,106,0,0,0,0,0,0,0,0,0,0
TXN0013830,USR00566,DEV00446,IP04026,2025-01-10 14:09:00,PAYMENT,830.85,1215.94,0.6833,7,0,2497,106,0,0,0,0,0,0,0,0,0,0
TXN0013831,USR00566,DEV00960,IP04349,2025-01-10 14:35:00,PAYMENT,2738.04,1928.13,1.42,8,3,2072,106,0,0,0,0,0,0,0,0,0,0
TXN0013832,USR00566,DEV00590,IP05150,2025-01-11 02:45:00,PAYMENT,933.0,2189.16,0.4262,9,4,1216,106,0,0,0,0,0,0,0,1,0,0
TXN0013833,USR00566,DEV00165,IP05107,2025-01-12 23:23:00,CASH_OUT,558.62,989.26,0.5647,10,1,228,106,2,0,0,0,0,0,0,1,0,0
TXN0013834,USR00566,DEV00757,IP02625,2025-01-12 10:31:00,PAYMENT,1039.59,1179.61,0.8813,11,4,724,106,3,0,0,0,0,0,0,0,0,0
TXN0013835,USR00566,DEV01656,IP05919,2025-01-13 14:07:00,TRANSFER,983.45,645.68,1.5231,12,0,3808,106,2,0,0,0,0,0,0,0,0,0
TXN0013836,USR00566,DEV02824,IP05781,2025-01-13 14:17:00,CASH_OUT,641.77,1289.38,0.4977,13,3,1511,106,0,0,0,0,0,0,0,0,0,0
TXN0013837,USR00566,DEV02429,IP01531,2025-01-15 14:40:00,PAYMENT,258.4,1364.04,0.1894,14,5,249,106,4,0,0,0,0,0,0,0,0,0
TXN0013838,USR00566,DEV01055,IP04828,2025-01-15 10:55:00,PAYMENT,254.23,899.2,0.2827,15,4,284,106,1,0,0,0,0,0,0,0,0,0
TXN0013839,USR00566,DEV00380,IP05764,2025-01-16 13:35:00,PAYMENT,242.25,977.56,0.2478,16,4,4913,106,0,0,0,0,0,0,0,0,0,0
TXN0013840,USR00566,DEV02100,IP02520,2025-01-17 06:08:00,TRANSFER,1686.31,634.78,2.6565,17,2,4461,106,1,0,1,0,0,0,1,0,0,0
TXN0013841,USR00566,DEV00902,IP04911,2025-01-17 16:29:00,TRANSFER,361.45,1344.99,0.2687,18,2,1452,106,1,0,0,0,0,0,0,0,0,0
TXN0013842,USR00566,DEV03428,IP03962,2025-01-19 14:38:00,CASH_OUT,912.27,1219.54,0.748,19,0,3023,106,5,0,0,0,0,0,0,0,0,0
TXN0013843,USR00566,DEV00303,IP01733,2025-01-20 13:44:00,PAYMENT,811.23,1179.41,0.6878,20,1,3636,106,0,0,0,0,0,0,0,0,0,0
TXN0013844,USR00566,DEV01469,IP00993,2025-01-20 08:18:00,PAYMENT,1346.85,735.59,1.831,20,0,4875,106,3,0,0,0,0,0,0,0,0,0
TXN0013845,USR00566,DEV01200,IP00770,2025-01-20 09:27:00,PAYMENT,1646.02,358.86,4.5868,20,5,3857,106,1,0,0,0,0,0,0,0,0,0
TXN0013846,USR00566,DEV01774,IP01889,2025-01-21 11:26:00,CASH_OUT,256.45,1084.67,0.2364,20,2,2615,106,1,0,0,0,0,0,0,0,0,0
TXN0013847,USR00566,DEV02129,IP05272,2025-01-22 12:01:00,PAYMENT,2183.51,1194.79,1.8275,20,3,2012,106,0,0,0,0,0,0,0,0,0,0
TXN0013848,USR00566,DEV03419,IP01298,2025-01-22 19:56:00,TRANSFER,913.82,1042.28,0.8768,20,0,3197,106,0,0,0,0,0,0,0,0,0,0
TXN0013849,USR00566,DEV02735,IP04856,2025-01-22 00:51:00,PAYMENT,400.65,1789.31,0.2239,20,2,3116,106,2,1,0,0,0,0,0,1,0,0
TXN0013850,USR00566,DEV01286,IP02790,2025-01-23 08:51:00,CASH_OUT,1331.42,2086.73,0.638,20,5,1578,106,0,0,0,0,0,0,0,0,0,0
TXN0013851,USR00567,DEV02363,IP02171,2025-01-01 09:36:00,TRANSFER,41476.83,10526.98,3.9401,1,1,157,243,5,0,0,0,0,0,0,0,0,1
TXN0013852,USR00567,DEV01435,IP03400,2025-01-02 09:34:00,PAYMENT,8276.77,9223.98,0.8973,2,2,2209,252,1,0,0,0,0,0,0,0,0,0
TXN0013853,USR00567,DEV02474,IP01830,2025-01-02 09:52:00,CASH_OUT,3639.53,3516.02,1.0351,3,2,4189,252,5,0,0,0,0,0,0,0,0,0
TXN0013854,USR00567,DEV03599,IP00769,2025-01-03 08:46:00,TRANSFER,15740.72,6099.68,2.5806,4,4,491,252,0,0,0,0,0,0,0,0,0,0
TXN0013855,USR00567,DEV01527,IP05645,2025-01-04 05:35:00,PAYMENT,16368.52,8562.08,1.9117,5,3,3182,252,4,0,0,0,1,0,0,1,0,0
TXN0013856,USR00567,DEV00767,IP00479,2025-01-04 09:20:00,CASH_IN,11091.83,4768.0,2.3263,6,3,2191,252,3,0,0,0,0,0,0,0,0,0
TXN0013857,USR00567,DEV01474,IP02845,2025-01-05 10:22:00,PAYMENT,4552.13,5177.73,0.8792,7,1,4019,252,0,0,0,0,0,0,0,0,0,0
TXN0013858,USR00567,DEV00706,IP00515,2025-01-06 07:44:00,TRANSFER,10374.95,2623.86,3.9541,8,5,2897,252,1,0,0,1,0,0,0,0,0,0
TXN0013859,USR00567,DEV00912,IP04147,2025-01-06 11:30:00,TRANSFER,7663.2,6506.15,1.1778,9,4,123,252,2,0,0,0,0,0,0,0,0,0
TXN0013860,USR00567,DEV03894,IP00992,2025-01-07 11:37:00,TRANSFER,7510.63,7888.42,0.9521,10,1,1014,252,5,0,0,0,0,0,0,0,0,0
TXN0013861,USR00567,DEV01559,IP00279,2025-01-07 10:07:00,TRANSFER,3949.97,9676.99,0.4082,11,1,4607,252,2,0,0,0,0,0,0,0,0,0
TXN0013862,USR00567,DEV02526,IP02245,2025-01-08 19:27:00,PAYMENT,2029.78,13447.65,0.1509,12,2,2938,252,1,0,0,0,0,0,0,0,0,0
TXN0013863,USR00567,DEV03679,IP01618,2025-01-09 07:29:00,CASH_OUT,11828.51,4424.08,2.6737,13,3,740,252,1,0,1,0,0,0,1,0,0,0
TXN0013864,USR00567,DEV01980,IP01835,2025-01-10 10:55:00,CASH_OUT,6061.27,3040.82,1.9933,14,3,2675,252,5,0,0,0,0,0,0,0,0,0
TXN0013865,USR00567,DEV01272,IP03641,2025-01-11 07:33:00,CASH_OUT,11354.11,13704.22,0.8285,15,4,2075,252,0,0,0,0,0,0,0,0,0,0
TXN0013866,USR00567,DEV03592,IP02845,2025-01-11 12:43:00,PAYMENT,56311.82,8394.72,6.708,16,5,2654,175,3,0,1,0,0,1,0,0,0,1
TXN0013867,USR00567,DEV00796,IP00681,2025-01-13 16:08:00,PAYMENT,11885.26,11791.44,1.008,17,2,793,252,1,0,0,0,0,0,0,0,0,0
TXN0013868,USR00567,DEV00288,IP01126,2025-01-13 06:57:00,TRANSFER,9789.47,9566.16,1.0233,18,5,1017,252,0,0,0,0,0,0,0,0,0,0
TXN0013869,USR00567,DEV02444,IP05185,2025-01-14 11:19:00,CASH_IN,4028.91,11109.82,0.3626,19,0,961,894,5,1,1,0,0,0,1,0,0,1
TXN0013870,USR00567,DEV03852,IP03755,2025-01-15 04:53:00,CASH_OUT,8574.77,8674.77,0.9885,20,5,337,252,4,0,0,0,0,0,0,1,0,0
TXN0013871,USR00567,DEV03121,IP00997,2025-01-16 08:53:00,PAYMENT,7459.06,7487.22,0.9962,20,3,2975,252,1,0,0,0,0,0,0,0,0,0
TXN0013872,USR00567,DEV01814,IP05866,2025-01-17 07:58:00,PAYMENT,28280.79,7410.55,3.8163,20,5,2663,193,2,0,0,0,0,0,0,0,0,1
TXN0013873,USR00568,DEV02646,IP02344,2025-01-04 13:05:00,PAYMENT,5803.14,3604.21,1.6101,1,1,4864,674,1,0,0,0,0,0,0,0,0,0
TXN0013874,USR00568,DEV03066,IP01032,2025-01-05 20:00:00,PAYMENT,2630.33,2700.95,0.9739,2,2,2084,674,4,0,0,0,0,0,0,0,0,0
TXN0013875,USR00568,DEV00676,IP00859,2025-01-06 11:48:00,CASH_IN,3330.28,2131.58,1.5624,3,1,1106,674,4,0,0,0,0,0,0,0,0,0
TXN0013876,USR00568,DEV03501,IP05280,2025-01-06 11:28:00,PAYMENT,1596.13,2103.64,0.7587,4,2,1643,674,1,1,0,0,0,0,0,0,0,0
TXN0013877,USR00568,DEV00475,IP00497,2025-01-07 10:48:00,PAYMENT,4625.32,2407.04,1.9216,5,4,97,674,2,1,0,0,0,0,0,0,0,0
TXN0013878,USR00568,DEV01283,IP00394,2025-01-08 18:29:00,PAYMENT,2979.7,3577.56,0.8329,6,0,2061,674,0,0,0,0,0,0,0,0,0,0
TXN0013879,USR00568,DEV01647,IP00765,2025-01-09 09:33:00,PAYMENT,7487.78,3052.49,2.453,7,4,1891,674,3,0,1,0,0,0,0,0,0,0
TXN0013880,USR00568,DEV00330,IP00558,2025-01-09 07:24:00,CASH_OUT,4603.38,3439.89,1.3382,8,4,2858,674,1,0,0,0,0,0,0,0,0,0
TXN0013881,USR00568,DEV02129,IP05560,2025-01-10 15:58:00,PAYMENT,2184.51,6759.68,0.3232,9,3,3611,674,0,0,0,0,0,0,0,0,0,0
TXN0013882,USR00568,DEV00531,IP02820,2025-01-10 08:04:00,CASH_IN,4476.1,7151.88,0.6259,10,5,4140,674,1,0,0,0,0,0,0,0,1,0
TXN0013883,USR00568,DEV00240,IP04656,2025-01-11 10:02:00,CASH_IN,10516.09,4385.04,2.3982,11,1,1418,674,2,0,0,0,0,0,0,0,0,0
TXN0013884,USR00568,DEV01032,IP02958,2025-01-12 14:29:00,CASH_OUT,1196.52,5206.21,0.2298,12,3,2792,674,0,0,0,0,1,0,0,0,0,0
TXN0013885,USR00568,DEV03905,IP04362,2025-01-13 11:22:00,PAYMENT,9108.0,3094.71,2.9431,13,2,4976,674,0,0,0,1,0,0,0,0,0,0
TXN0013886,USR00568,DEV00667,IP00909,2025-01-13 05:54:00,CASH_OUT,5687.72,4108.21,1.3845,14,5,4375,674,2,0,0,0,0,0,0,1,0,0
TXN0013887,USR00568,DEV03439,IP02767,2025-01-13 18:21:00,TRANSFER,5195.91,3604.2,1.4416,15,2,4404,131,4,0,0,0,0,0,0,0,0,1
