amount,is_mal_ip,is_mal_device,odd_time,txn_count_24h,label,user_age_days,failed_attempts,location_change,avg_txn_amount,is_international
1214.2287905915794,0,0,0,1,0,240,0,0,654.13,0
1082.9900704465094,0,0,0,1,0,266,1,0,1777.46,1
4423.130657387953,1,1,1,10,1,53,3,1,3329.51,0
6403.588225674997,1,1,0,7,1,1,2,1,8428.69,0
2055.854240071172,0,0,0,3,0,143,0,0,2648.59,0
869.8394302632764,0,0,0,2,0,184,0,0,1155.81,0
4814.636183639705,1,1,0,9,1,46,3,1,7097.28,1
988.0549788388236,0,0,0,1,0,195,0,0,991.52,0
3213.342711325509,0,0,0,10,1,51,2,0,3056.45,0
2292.5474475180563,0,0,0,2,0,232,0,0,1481.54,0
869.0089111016955,0,0,0,2,0,104,0,1,1809.57,1
8497.269527053339,1,1,1,11,1,59,2,1,7750.3,1
1702.9622558982082,0,0,0,1,0,233,0,0,1689.25,0
5694.197346895766,1,1,1,7,1,44,2,1,6745.1,1
920.5390763642058,0,0,0,0,0,167,0,1,1993.68,1
147.62524714049275,0,0,0,0,0,273,0,0,1498.48,0
758.0712818994335,0,0,0,2,0,240,1,0,1000.92,0
1896.0011431723,0,1,0,3,0,211,0,0,2726.59,1
548.5776182376273,0,0,0,1,0,282,0,0,1775.77,0
1448.894154708889,0,0,0,2,0,128,0,0,1046.28,0
5536.907737898726,0,1,1,6,1,30,5,1,7038.44,1
646.4215915987742,0,0,0,3,0,217,1,0,2531.43,0
1460.639952506907,0,0,1,0,0,119,0,1,2429.34,0
4431.02399296423,1,1,1,10,1,41,3,1,3134.6,0
611.5189436150159,0,0,0,0,0,238,1,0,1817.16,0
722.4387103253235,0,0,0,3,0,276,0,1,2385.68,1
50.0,0,0,0,3,0,154,1,1,2173.98,0
881.206228962018,0,0,0,4,0,31,1,0,1867.15,0
710.3498848586823,0,0,0,2,0,113,0,1,2108.11,0
1856.891088285904,0,0,0,1,0,175,0,0,901.62,0
1554.1782236496767,0,0,0,2,0,208,1,0,594.1,0
326.38916651737225,0,0,0,7,0,238,0,0,2730.95,1
156.48649069896555,0,0,0,3,0,290,0,0,2854.14,0
801.5523722647616,0,0,0,1,0,122,0,0,2428.82,0
3665.094412294764,0,1,1,4,1,49,5,1,7358.05,1
1193.9555260769728,0,0,0,3,0,222,0,0,833.67,0
594.4140353596094,0,0,0,2,0,108,1,1,1366.67,0
2546.516831990248,0,0,0,2,0,167,1,0,2385.63,0
1017.4236934008932,1,0,0,2,0,154,0,0,1288.15,0
985.9424195170436,0,0,0,0,0,333,1,0,2495.33,1
175.029360711261,0,0,0,4,0,262,0,0,2229.86,0
4606.373668731649,1,1,1,9,1,26,4,1,3362.25,1
1560.7812525630718,0,0,0,3,0,53,0,0,2732.22,0
1421.5010652236876,0,0,0,3,0,81,0,0,2788.8,0
11292.802379448338,1,1,0,7,1,19,3,1,4272.14,0
573.8032777934404,0,0,0,1,0,56,1,0,1065.99,0
581.7608567038255,0,0,0,4,0,75,1,0,2776.83,0
1047.3876478226662,0,0,0,0,0,294,0,0,1101.67,0
1513.2691816684712,1,0,0,4,0,29,1,0,1479.27,1
433.7408615851682,0,0,0,1,0,286,1,0,2570.97,0
6660.343664580095,1,1,0,10,1,13,2,0,6022.85,1
731.746812605202,0,0,0,2,0,118,1,0,2027.98,1
9149.10992425112,1,1,1,9,1,54,2,1,6116.16,0
6006.543644579429,1,1,1,11,1,43,5,0,4973.77,0
5114.115475023992,1,1,0,8,1,27,4,1,6333.94,1
516.5606507922895,0,0,0,3,0,163,1,0,2537.43,1
634.9106352576583,0,0,0,2,0,341,1,0,1145.34,0
1491.0132835423635,0,0,0,0,0,57,0,0,635.36,0
1715.4997612479756,0,0,0,3,0,332,0,0,2845.28,0
965.1177678314316,0,0,0,6,0,294,1,0,1993.07,0
2596.104433954981,0,0,0,2,0,51,0,0,881.78,0
1040.086861055622,0,0,1,4,0,349,1,0,2037.86,1
919.9094799015152,0,0,0,0,0,88,0,0,657.58,0
787.6748298546563,0,1,1,1,0,245,0,0,989.54,1
974.4205707955008,0,1,0,1,0,180,1,0,2126.22,0
456.06914825468857,0,0,0,1,0,341,0,0,1545.48,0
1327.6918778371585,0,0,0,0,0,307,0,0,1390.76,1
2383.7071820135607,0,0,0,3,0,237,0,0,2194.84,0
577.7287499576386,1,0,0,3,0,86,0,0,2712.33,0
1191.052511495825,0,0,0,2,0,209,0,0,2110.04,1
8973.583620207255,1,1,1,9,1,41,2,1,4760.24,1
5714.5517403484655,0,1,0,12,1,1,4,1,8016.83,1
678.7111526647119,0,0,0,1,0,323,1,0,2205.48,1
967.7094609421908,1,0,0,3,0,333,1,0,2439.83,0
5461.101621497824,0,1,1,5,1,27,5,1,8746.97,1
3126.365745327361,0,0,0,2,0,330,1,0,751.12,0
4833.389688161503,1,1,1,12,1,39,2,1,3810.05,1
1112.0570937838318,0,0,0,0,0,36,0,0,788.57,0
50.0,0,0,0,3,0,215,1,0,1621.2,0
5741.412291428008,0,1,0,4,1,32,5,1,7512.38,1
512.2445552156287,0,0,0,2,0,311,0,0,1332.68,0
981.9222792462576,0,0,0,1,0,39,0,0,1748.27,1
8453.572773183703,0,1,1,10,1,44,5,0,7514.65,1
611.6775280499735,0,0,0,3,0,69,0,0,2204.81,0
1597.3001914726058,0,0,0,2,0,132,1,1,991.37,0
1507.967803472132,0,0,0,2,0,190,1,1,2732.23,0
1221.757334321733,0,0,0,1,0,186,0,0,1762.67,0
2712.557143335377,1,1,1,6,1,47,4,1,3223.73,1
1938.467213059137,0,0,0,1,0,205,1,0,1873.26,0
1519.0255507203783,0,0,0,2,0,44,1,0,889.93,0
1075.4819802218108,0,0,0,1,0,206,1,0,1407.96,0
697.929616623966,0,0,0,4,0,325,0,1,2554.64,1
50.0,0,0,0,3,0,296,1,0,2174.48,0
1860.652016136506,0,0,0,0,0,201,0,0,1662.43,0
1796.6555029635629,0,0,0,4,0,246,1,0,1053.87,0
1089.517913085168,0,1,1,1,0,175,1,0,1206.92,0
1534.3708277962564,0,0,0,1,0,46,0,1,2931.28,0
1827.6748901442372,0,0,0,2,0,122,0,0,1405.69,0
2634.2015278333843,0,0,0,2,0,144,1,0,2038.74,0
448.459849120091,0,0,0,3,0,281,1,0,1808.9,0
1870.7379577654408,0,0,1,0,0,91,0,1,548.35,0
784.524941794481,0,0,0,3,0,299,1,0,2770.04,0
6128.388165218035,1,1,0,4,1,33,5,1,4991.87,1
1269.0392042087735,0,0,0,5,0,45,0,0,2193.51,0
1604.0180947010358,0,0,0,2,0,252,0,0,2461.98,0
50.0,0,0,0,2,0,108,1,0,2340.13,0
1466.3916046613122,0,0,0,2,0,313,0,0,2436.06,0
1844.431712603151,0,0,0,1,0,59,0,0,2345.47,0
673.2922184131719,0,0,0,2,0,265,1,0,1605.3,0
4139.072636330822,1,1,0,10,1,23,5,1,7753.8,0
997.8190036549886,0,0,0,3,0,164,1,0,2718.17,0
1059.662461566613,0,1,0,1,0,352,1,1,1541.36,0
1795.5429273867385,0,0,0,1,0,163,0,0,1753.78,0
3292.78242404776,1,1,1,6,1,26,4,0,4030.89,1
1263.133868117034,0,1,0,2,0,58,1,0,1213.26,0
1158.4472136856523,0,0,0,2,0,145,1,0,735.29,0
972.4005475919204,0,0,0,5,0,332,0,0,1227.02,0
723.3356958706438,0,0,0,0,0,35,0,0,2649.11,0
754.6255682238682,0,0,0,1,0,350,0,0,1955.26,0
1295.2498398895332,0,0,0,2,0,261,1,0,2699.1,0
1130.772008008113,0,0,0,1,0,54,0,0,2289.88,0
1302.7278435181515,0,0,0,1,0,48,0,1,1412.81,0
848.4117874370563,0,0,0,2,0,52,1,0,920.36,0
4357.916329228918,1,0,1,2,1,7,5,0,4501.18,1
253.6189112049741,0,0,0,2,0,336,1,0,2869.14,0
1036.7320737327143,0,0,0,1,0,263,0,0,2649.16,0
918.1377235980126,0,0,0,1,0,140,1,0,2411.28,0
1133.915322177814,0,0,0,4,0,241,1,0,2385.15,1
2115.7293829271766,0,0,0,0,0,235,1,1,1908.43,1
517.1912979049252,0,0,0,1,0,289,1,0,890.85,0
5051.334774843586,1,0,1,5,1,23,2,1,7076.0,0
1544.5822285371678,0,0,0,3,0,98,1,0,1907.38,1
8927.095691615064,1,1,1,14,1,24,3,1,4499.32,1
428.599242395177,0,0,0,2,0,326,1,0,2480.87,1
989.6773386173204,0,0,0,2,0,199,1,0,1369.89,0
1187.2128439040027,0,0,0,0,0,179,1,0,723.77,0
7098.201915404215,1,1,0,9,1,47,3,1,8510.36,1
1529.8249990411853,1,0,0,3,0,360,0,0,2229.23,1
1141.1663489035734,0,0,0,0,0,334,1,0,1128.21,1
1675.1537959867878,0,0,0,3,0,192,0,0,2922.93,0
958.406768850313,0,0,0,0,0,267,1,0,1486.6,0
1161.0892819317637,0,0,0,1,0,227,1,0,2223.21,0
9157.944182492978,0,1,1,9,1,14,3,0,5912.07,0
1068.2758919588755,0,0,0,2,0,340,1,0,877.74,0
1003.1942089834952,0,0,0,1,0,327,1,0,2696.83,1
2756.4551005219205,0,0,1,5,0,309,0,0,2318.31,0
206.2155426995536,0,0,0,0,0,265,0,0,922.12,0
647.56860346874,0,0,0,1,0,100,0,0,2252.83,0
1282.7018301498522,0,0,0,8,0,329,0,0,2696.94,0
1452.0232577589222,0,0,0,1,0,30,1,0,2462.96,0
740.9904691805175,0,0,0,3,0,251,0,0,2490.24,1
80.88438333751401,0,0,0,2,0,284,0,0,822.96,0
1339.98431315991,0,0,0,0,0,325,0,1,1051.23,0
1533.1348360217617,0,0,0,1,0,135,1,0,1793.72,0
1543.966486025714,0,0,1,1,0,323,0,0,1978.82,0
317.30620648501304,0,1,0,1,0,148,1,0,2936.78,0
1321.5673275692443,0,0,0,0,0,200,1,0,1592.95,0
7684.955893909785,1,1,0,8,1,63,3,0,7368.07,1
758.1404296544686,0,0,0,1,0,106,1,0,973.31,0
1546.4287921187183,0,0,0,4,0,85,0,0,633.52,0
7209.842997506274,1,1,0,8,1,21,5,1,4847.53,1
1467.1039311873374,0,0,0,1,0,44,1,0,1914.42,0
818.7910246985427,0,0,1,2,0,239,0,0,931.7,1
780.749691808024,0,0,0,1,0,190,0,0,2564.89,0
2413.358243172761,0,0,0,1,0,322,0,0,1988.42,0
2126.020022406835,1,0,0,1,0,34,0,0,2681.59,0
1396.2079835893835,0,0,0,1,0,108,1,0,1473.76,0
1231.1656748095616,0,0,0,2,0,91,0,0,2038.42,0
6368.41618370532,0,1,0,11,1,50,5,1,4601.43,0
1596.587844109339,0,0,0,1,0,328,1,0,2888.62,0
1239.3175951580454,0,0,1,2,0,316,0,0,2560.59,0
1088.7625516108674,0,0,0,2,0,198,0,0,1987.85,0
1003.3088511276716,0,0,0,2,0,107,0,0,2001.55,0
4154.7306421344965,1,1,1,7,1,24,2,0,4391.65,0
1350.8500044508678,0,0,1,5,0,282,0,1,2393.83,0
5442.629895715485,1,1,1,13,1,38,3,1,4624.03,0
1675.6531221497416,0,0,1,0,0,238,1,0,864.67,0
1366.831052643474,0,0,0,0,0,233,0,0,2120.58,1
7918.809634283214,0,1,0,8,1,28,5,1,5012.02,1
1890.0456770737255,0,0,0,3,0,35,1,0,2716.3,1
1012.5895962252011,0,0,0,1,0,62,1,0,510.26,0
1217.403770249916,0,0,0,1,0,328,0,1,860.62,0
1185.3685931575108,0,0,0,1,0,144,0,1,645.3,0
5234.761502894842,1,0,1,6,1,20,3,1,8823.92,1
1790.494952652836,0,0,0,0,0,80,0,0,2338.42,0
1197.4466839863876,0,0,0,1,0,119,0,0,794.97,0
659.2259981928025,0,0,0,1,0,77,1,0,2112.98,0
919.0349430710368,0,0,0,0,0,248,1,0,2583.23,1
1236.0766184108809,0,0,0,1,0,104,1,0,623.21,0
95.85961188587385,0,0,0,0,0,235,1,0,664.04,0
7181.439690362595,0,0,1,13,1,8,3,1,8412.62,1
5569.801593716159,0,1,0,3,1,2,3,0,8430.64,1
7275.535037338782,1,1,1,11,1,42,4,1,7971.36,1
1965.1672821772052,0,0,0,1,0,339,0,0,1365.29,0
1425.3017064312694,0,0,0,2,0,86,1,0,2958.29,0
2063.9819176908827,0,0,0,2,0,319,0,0,1125.6,1
1796.3675827082072,0,0,0,3,0,87,0,0,2318.53,0
323.8114524295016,0,0,0,3,0,279,0,0,1171.13,1
1264.6840033519093,0,0,0,0,0,211,1,0,1431.44,0
1875.4261653495028,0,0,0,1,0,183,1,0,2800.49,0
1013.5834239541164,0,0,0,2,0,63,1,1,492.66,0
1321.5023610272,0,0,0,1,0,107,1,0,1244.41,0
326.5521543272225,0,0,0,2,0,319,1,1,1758.46,0
6722.452516951905,0,1,1,8,1,16,2,1,8008.37,1
1359.2605023994372,0,0,0,3,0,356,0,0,531.87,0
1559.5843331777187,0,0,0,1,0,102,0,0,1546.3,0
5167.451262014362,1,0,1,6,1,24,3,0,4724.2,0
1041.7957751525992,0,0,0,1,0,291,1,0,474.32,0
1507.6837420065267,0,1,0,2,0,332,0,0,1315.91,0
496.5112689480056,0,0,0,1,0,100,0,0,2808.6,0
1457.6471608122338,1,0,0,0,0,245,0,0,1184.31,0
1017.16145873474,0,0,0,1,0,194,1,0,1883.8,0
1467.3145430612176,0,0,0,2,0,244,1,0,1233.17,0
5621.151176381067,1,0,1,11,1,50,5,1,4396.57,1
1360.6786077251363,0,0,0,0,0,284,0,0,1243.16,0
6966.591745223285,1,1,1,8,1,41,4,1,8580.78,1
262.4963062640318,0,0,0,3,0,218,1,0,1178.15,0
9985.228352371128,1,1,1,4,1,1,2,0,8667.29,0
1328.0148671569375,0,0,0,2,0,245,1,1,2820.71,0
1137.857111418782,0,0,0,3,0,110,1,0,761.7,0
828.7566111152003,0,0,0,4,0,136,1,0,2258.0,1
1446.9886911028225,0,0,0,2,0,364,0,0,412.16,0
1592.302143949012,0,0,0,3,0,327,1,0,559.27,0
6563.1857719524905,1,1,1,16,1,33,3,1,5167.3,0
8413.041653137097,1,1,1,12,1,28,5,0,6675.83,0
4229.031330081982,1,1,1,7,1,5,4,1,8919.21,0
1876.9361870827065,0,0,1,1,0,171,1,0,2264.79,0
5451.137714201712,1,1,0,5,1,47,2,1,5027.3,1
1881.68825676917,0,0,0,0,0,90,1,0,1810.23,0
217.22205426174745,0,1,0,0,0,31,1,1,2259.35,0
751.3728142570842,0,0,0,1,0,121,0,0,1084.8,0
1119.6844402372528,0,0,0,1,0,123,1,0,1988.77,0
4382.491580593095,1,0,0,7,1,37,3,1,8783.36,1
2108.3778147875523,0,0,1,4,0,159,1,0,1060.36,0
1238.4109455301275,0,0,0,1,0,347,1,0,2510.29,0
1120.8472609951682,0,0,0,0,0,108,0,0,1248.44,1
7697.906862233913,1,1,1,12,1,17,4,1,7954.9,0
800.0297466490329,0,0,1,3,0,33,0,0,1038.35,0
1466.6036589496562,0,0,0,1,0,184,1,0,1410.64,0
1217.7830370164968,1,0,0,2,0,298,0,0,692.47,0
1688.9077748431002,0,0,0,3,0,176,0,1,1678.78,0
492.3664040379063,0,0,0,1,0,115,0,0,1377.22,0
8002.181247469373,1,1,1,6,1,29,2,1,4828.86,1
1673.4037832559352,0,0,1,0,0,321,0,0,1677.95,0
1460.9707828084488,0,0,0,4,0,201,0,1,723.17,0
5315.4884990272685,1,1,1,12,1,57,3,1,4843.42,1
1036.88314777932,1,0,0,1,0,216,0,0,1753.56,1
977.248739299614,0,0,0,2,0,298,0,0,2171.35,1
1738.42407232884,0,0,0,4,0,138,0,1,2598.31,0
1718.7699721289496,0,0,0,3,0,41,1,0,706.58,0
1845.6369195079396,0,0,0,0,0,82,0,0,1284.95,0
568.615112150718,0,0,0,3,0,290,0,0,617.5,0
5863.735773493173,1,0,0,5,1,3,4,1,5095.21,0
4623.585179191627,1,1,0,11,1,30,2,0,7936.3,1
2405.8383377892105,0,0,0,2,0,296,0,0,1694.8,1
1130.3013996683828,0,0,0,1,0,183,0,0,1609.73,1
2067.9819015826247,0,0,0,4,0,173,0,0,603.19,0
1080.944781843973,1,0,0,0,0,234,1,0,1159.01,0
2055.3066862909627,0,0,0,1,0,315,1,0,1186.13,0
5774.442790524611,1,1,1,8,1,38,4,0,8465.82,0
1209.672035405877,0,0,0,2,0,252,0,0,2184.19,1
1197.0226453936352,0,0,0,5,0,211,1,0,2153.73,0
2503.4295815748847,0,0,0,2,0,86,0,1,1336.91,0
825.7567317217232,0,1,0,3,0,117,0,0,2375.9,0
1122.050911031666,0,0,0,0,0,158,0,0,1589.23,0
660.0787761092565,0,0,0,3,0,348,1,0,1728.59,0
910.7701355618344,0,0,0,1,0,325,1,0,930.92,0
2051.257329064803,0,0,1,1,0,201,0,0,1161.89,0
539.2221067444746,0,0,0,2,0,245,0,0,2299.53,0
1323.2523892160025,0,0,0,2,0,42,1,0,3039.79,1
7316.674757813301,1,1,1,6,1,46,2,0,5574.05,0
1115.790143985559,0,0,0,0,0,84,1,0,626.97,0
1305.1515201109976,0,0,0,4,0,120,1,0,841.12,1
9467.0244948055,0,1,0,7,1,60,5,0,6999.22,0
1481.4846183452855,0,0,0,0,0,93,1,0,2415.36,0
9227.1951036686,1,0,1,11,1,48,5,1,8115.71,1
871.0827230739314,0,0,0,0,0,73,0,0,2355.94,0
2282.528033903301,0,0,0,1,0,136,0,0,1860.93,0
1786.3645096296823,0,0,0,0,0,100,1,0,2356.34,1
244.17972467412145,0,0,0,3,0,91,1,0,1949.26,0
1043.9640339736336,1,0,0,4,0,196,0,0,1934.01,0
979.8703978067998,0,0,0,0,0,287,1,0,1031.22,0
1039.307079173503,0,0,1,6,0,299,0,1,2395.19,0
840.4233403787899,1,0,0,1,0,268,0,0,2649.49,0
5328.256312731102,1,1,0,12,1,46,2,1,7496.62,1
1020.1156771054572,0,0,0,6,0,317,0,0,588.64,0
991.7807833759872,0,1,0,2,0,180,1,0,1995.76,0
1368.9787641160592,0,1,0,1,0,342,1,0,2980.65,0
1607.8686062696484,0,1,0,5,0,135,0,0,2022.63,1
1045.3954614750685,0,0,0,0,0,173,0,1,969.87,0
1555.7052897327476,0,0,0,1,0,107,0,1,2722.38,0
1450.5470849699227,0,0,0,2,0,42,1,0,1077.22,1
3498.524236562444,1,1,1,10,1,11,3,1,7091.03,0
953.1217084193438,0,0,0,3,0,321,1,0,1489.73,0
1175.5514082629472,0,0,0,5,0,305,1,0,834.22,0
1354.9103551135138,0,0,0,1,0,142,1,0,858.95,0
1591.314913158259,0,0,0,2,0,321,1,0,1562.9,0
588.0298666188718,0,0,0,5,0,92,1,0,1974.48,1
551.5840260220767,0,0,1,0,0,366,0,0,2777.33,0
830.3142962704819,0,0,0,0,0,332,1,0,2172.11,0
6530.39459269732,1,0,1,9,1,7,4,0,6550.77,1
1064.4381994787157,0,0,0,3,0,84,0,0,1609.2,0
1569.8377340589168,0,0,0,2,0,152,1,0,1230.29,0
7472.823204563438,0,0,1,6,1,33,5,1,5613.13,1
971.0758069087552,0,0,0,7,0,38,0,0,2279.36,0
6151.868678706521,1,1,0,5,1,57,3,1,3276.53,0
1874.5895244443527,0,0,0,2,0,272,1,0,1153.17,0
1312.3423628759429,0,0,0,1,0,309,0,0,1387.28,0
6406.616914084016,0,1,1,10,1,1,2,0,7396.41,1
2012.3392292347803,0,0,0,0,0,59,1,0,555.72,0
1567.4388930249088,0,0,0,1,0,218,1,0,2633.63,0
5129.481063906618,1,1,0,11,1,59,5,1,4736.45,1
7474.437080570199,1,1,1,8,1,35,3,1,4998.84,0
1018.2133525424854,0,0,0,2,0,312,1,0,984.39,0
1086.757950575084,0,0,0,2,0,153,1,0,1950.64,0
1209.808328846995,0,0,0,1,0,312,1,0,2886.44,0
1290.5107793518534,0,0,0,2,0,66,0,0,944.75,0
1075.6920731166613,0,0,0,3,0,309,0,1,1397.9,0
358.2809038895249,0,0,1,2,0,127,0,0,1545.98,1
1448.436795253799,0,0,0,3,0,140,0,0,1425.32,0
1794.5082655537758,0,0,0,1,0,200,0,0,2060.01,0
1404.8180593419968,0,0,0,1,0,150,0,0,1385.57,0
1414.4082501652863,0,0,0,1,0,40,0,0,2218.19,1
1698.6327838294364,0,0,0,0,0,190,1,0,1659.54,0
1876.534580083204,0,0,0,1,0,308,0,0,809.7,0
1957.722404176124,0,0,0,2,0,209,1,0,2871.46,0
697.9727015789949,0,0,0,2,0,348,0,0,1072.1,1
5924.130017535806,1,1,0,6,1,20,2,1,6624.49,1
1945.363068424976,0,0,0,2,0,301,0,0,722.97,0
9881.255938012544,1,1,1,4,1,8,5,0,5120.7,0
7261.109514896635,1,1,1,8,1,10,3,1,4060.29,1
1606.43105941948,0,0,0,4,0,353,1,0,1365.06,0
5808.793620171273,1,1,1,10,1,17,2,1,8654.03,0
1116.4391431067943,0,0,0,2,0,358,0,0,2453.09,0
873.0508058372118,0,0,0,0,0,73,1,0,1158.68,1
1291.4972248226302,0,0,1,2,0,118,0,0,2241.4,0
221.33070543300505,0,1,0,0,0,95,0,0,2870.59,0
735.244569903795,0,0,0,0,0,292,1,0,2005.27,0
515.0985102104611,0,0,0,1,0,232,0,0,2625.32,0
1422.0725855436287,0,0,1,5,0,206,1,0,1072.06,0
789.0925857893271,0,0,1,3,0,305,1,1,2786.33,0
2119.0918383975613,0,0,1,2,0,50,1,0,1142.01,0
980.1344708629124,0,0,0,2,0,321,0,0,972.81,0
1328.9879906105905,0,0,0,1,0,226,0,0,2687.83,0
1979.394592248447,0,0,0,4,0,199,1,0,1889.28,0
1895.1276637559947,0,0,0,3,0,295,1,0,2429.0,0
1838.482693044094,0,0,0,1,0,225,0,0,2406.38,0
1426.7543562772337,0,0,0,3,0,182,0,0,2017.83,0
1455.6012997624905,0,0,0,4,0,68,0,0,1069.56,0
3868.71869364315,1,1,0,11,1,21,2,1,4426.25,1
1334.296790522149,0,0,0,2,0,296,0,0,577.13,0
8586.923969889525,1,1,1,5,1,2,3,0,3965.89,0
1468.145454758595,0,0,0,3,0,83,1,0,2205.03,0
1837.6953689995075,0,0,0,1,0,310,0,1,2818.45,0
5305.128715756449,1,1,1,7,1,32,3,1,7114.55,1
431.2076017754123,0,0,0,3,0,200,1,0,1428.55,1
9483.227699545174,1,0,1,8,1,2,4,0,3581.88,1
936.7341564519784,0,0,0,3,0,146,0,0,2977.9,0
1361.487251808834,0,0,0,2,0,310,1,1,1244.99,0
1238.5782481088584,0,0,0,2,0,246,0,0,1054.93,0
343.4327354545612,0,0,0,2,0,205,0,0,1084.29,0
1403.3110171113372,0,0,0,3,0,263,1,0,1573.52,0
1880.0579500901565,0,0,0,1,0,282,1,0,563.02,0
1449.1108742483923,0,0,0,2,0,322,0,0,1620.05,0
6323.249768615413,1,0,1,4,1,8,5,0,7988.4,1
893.9165414225896,0,0,0,4,0,37,1,0,1787.57,0
355.74740596575,0,0,0,1,0,45,0,0,2897.73,0
1409.3799800637482,0,0,0,3,0,100,1,0,1648.32,0
5768.549451245727,1,0,1,11,1,8,5,1,6459.42,1
1146.3489279978855,0,0,0,2,0,60,1,1,1694.27,0
1541.6062020005345,0,0,0,1,0,264,0,0,2805.39,0
6927.190025140931,1,0,1,7,1,35,3,0,7902.09,1
7371.168175321894,1,1,1,6,1,12,2,1,7472.82,0
1553.8759677277376,0,0,0,0,0,71,1,0,2229.91,1
1571.063745535946,1,0,0,0,0,121,1,0,1318.19,0
4031.353587411704,0,1,1,9,1,13,5,1,4192.97,1
1920.972502900945,0,0,0,3,0,123,1,0,1543.8,0
721.7818115909956,0,0,0,0,0,108,1,0,2426.45,0
977.5965809147548,0,0,0,0,0,357,1,0,1934.61,0
1294.2378805090514,0,1,0,3,0,315,0,0,710.11,0
1542.0816043044772,0,0,0,2,0,51,1,0,1509.08,0
1260.922232066227,0,0,0,2,0,260,1,0,1399.02,0
1788.2666268938826,0,0,0,1,0,155,1,0,2575.42,0
1950.6668259777437,0,0,0,2,0,201,1,0,2044.03,0
921.2884734458394,0,0,0,1,0,135,1,0,2434.52,0
7639.241571566204,1,1,1,9,1,41,4,1,3366.07,0
2271.972044662663,1,0,0,1,0,101,0,1,2278.99,0
2684.836004492054,0,1,1,8,1,23,4,1,8503.95,1
1555.274551148893,0,0,0,4,0,122,1,0,647.45,0
937.1845330073078,0,0,0,2,0,306,1,0,1119.66,0
1430.3986218079838,0,0,0,3,0,159,1,0,2516.67,0
865.7725445734111,0,0,0,3,0,309,0,0,1854.37,0
1370.575987408322,0,0,0,6,0,43,1,0,1535.18,0
1325.1001031258472,0,0,0,3,0,32,0,0,2753.82,0
1306.989955367111,0,0,0,2,0,249,1,0,1651.39,0
1272.918235107692,0,0,0,1,0,208,0,0,2123.36,0
1735.7579677905192,0,0,0,1,0,115,0,0,3017.39,0
159.035296058139,0,1,0,4,0,267,0,0,1849.13,0
664.5737906577806,0,0,0,2,0,68,1,0,2498.98,0
6995.904892350357,1,0,1,10,1,29,4,1,3284.52,1
1598.9218899478833,0,0,0,0,0,227,1,0,615.39,0
1798.2857508322456,0,0,0,4,0,336,1,0,2671.06,0
7683.949743728818,1,0,0,14,1,7,5,1,6681.39,0
5053.216561237194,1,1,0,6,1,18,5,1,6182.3,1
1402.411704404134,0,0,0,5,0,33,0,0,1737.17,1
894.3073763056859,0,0,1,1,0,203,0,0,1484.09,0
759.9940091546181,0,0,0,2,0,67,1,1,2921.17,1
1324.6542978208645,0,0,0,4,0,196,0,0,2671.33,0
6058.707299126795,1,1,1,12,1,32,5,1,8928.61,0
1948.7158415898127,0,0,0,3,0,266,0,0,2417.39,0
3802.779067635676,1,1,0,2,1,3,5,1,4788.54,1
1541.0347450313157,0,0,0,2,0,145,0,0,552.67,0
1589.468251756057,0,0,0,2,0,79,1,0,1554.39,0
1516.4659088777553,0,0,0,1,0,173,0,0,794.52,0
1454.362511614967,0,0,0,2,0,112,0,0,2647.0,0
1615.1679082721228,0,0,0,1,0,74,0,1,566.6,0
874.1998261970914,0,0,0,2,0,357,1,0,2590.21,0
983.8524104463348,1,0,0,1,0,268,0,0,2889.32,0
8560.817928409058,1,1,1,7,1,4,4,1,4077.81,1
877.2139639823025,0,0,0,5,0,180,0,0,2381.32,1
1007.2533795438208,0,0,1,3,0,93,1,0,1791.74,1
1111.612918442109,1,0,0,2,0,43,0,0,2823.97,0
1284.0076702662643,0,1,0,2,0,117,1,0,2440.9,0
1109.2754653762415,0,0,0,0,0,163,0,0,2268.73,0
1230.0429973075818,0,0,0,2,0,263,0,0,2876.0,0
357.6662113868066,0,0,0,0,0,156,1,0,906.78,0
1057.5622533151643,0,0,0,1,0,130,1,0,1488.73,0
3503.0457334342445,1,0,1,7,1,50,4,1,7296.4,1
1542.9289093042094,0,0,0,4,0,206,1,0,776.09,0
7811.7788859111715,0,1,1,7,1,16,5,1,6654.0,1
7047.64900180363,1,1,1,15,1,61,3,1,4048.41,1
414.5619239657504,0,0,0,0,0,66,0,0,1616.07,1
1254.704235916485,0,0,0,1,0,358,0,0,1414.09,0
1171.479416573529,0,0,1,1,0,307,0,0,807.09,0
974.5029914853452,0,0,0,1,0,330,1,0,834.08,0
763.5194547731498,0,0,0,1,0,44,1,1,1484.41,0
2019.628258370876,0,0,0,1,0,262,1,1,2515.56,0
8519.066133454951,1,0,1,10,1,42,4,1,7331.59,1
918.7666120528662,0,0,0,0,0,359,0,0,1600.88,0
113.66522699298184,0,0,0,3,0,77,1,0,1331.69,0
828.7647071509759,0,0,0,2,0,288,0,0,828.57,0
6097.524846584622,1,1,1,7,1,40,3,1,5795.42,0
1538.9629356696346,0,0,0,2,0,228,0,0,564.8,0
328.52623475666746,0,1,1,1,0,277,0,0,1368.59,0
1347.639970310434,1,0,0,2,0,117,1,0,2398.53,0
1518.8029061156044,0,0,0,2,0,346,1,0,1715.98,0
852.152561401468,1,0,0,1,0,59,1,0,1332.08,0
